image,VLB_BPD
1069.png,0.8578099012374878
107.png,1.2841038703918457
1070.png,1.03130304813385
1071.png,0.9003199934959412
1072.png,1.068265438079834
1073.png,1.2919557094573975
1074.png,1.2670025825500488
1075.png,1.6667122840881348
1076.png,0.858741283416748
1077.png,1.337335228919983
1078.png,1.05140221118927
1079.png,1.1896026134490967
108.png,0.9187299609184265
1080.png,1.6311235427856445
1081.png,0.9343471527099609
1082.png,1.739509105682373
1083.png,1.0986446142196655
1084.png,1.2963192462921143
1085.png,1.7110732793807983
1086.png,1.1572041511535645
1087.png,0.9974629282951355
1088.png,1.6073123216629028
1089.png,1.2014795541763306
109.png,1.8024829626083374
1090.png,0.7869907021522522
1091.png,1.345654010772705
1092.png,0.7469092607498169
1093.png,0.8376700282096863
1094.png,0.970758855342865
1095.png,1.1404905319213867
1096.png,1.8708577156066895
1097.png,1.0810329914093018
1098.png,1.2274478673934937
1099.png,1.9106730222702026
11.png,1.8070560693740845
110.png,1.2540085315704346
1100.png,1.4629008769989014
1101.png,1.2244482040405273
1102.png,1.2621471881866455
1103.png,0.8932099342346191
1104.png,0.996005654335022
1105.png,1.0752733945846558
1106.png,1.035908579826355
1107.png,1.1832914352416992
1108.png,1.4326229095458984
1109.png,1.1445417404174805
111.png,1.8920300006866455
1110.png,1.0752594470977783
1111.png,1.935565710067749
1112.png,0.9603984951972961
1113.png,0.9118632078170776
1114.png,0.7678720355033875
1115.png,1.2284868955612183
1116.png,1.279944658279419
1117.png,1.5503904819488525
1118.png,0.8781089186668396
1119.png,1.4045751094818115
112.png,1.2825326919555664
1120.png,1.0158956050872803
1121.png,1.7077528238296509
1122.png,1.9178557395935059
1123.png,1.363237977027893
1124.png,1.3028512001037598
1125.png,1.4097727537155151
1126.png,1.2701539993286133
1127.png,1.759649395942688
1128.png,0.9968013763427734
1129.png,1.8440061807632446
113.png,1.841866374015808
1130.png,1.353869080543518
1131.png,1.1461859941482544
1132.png,1.2401630878448486
1133.png,1.676397442817688
1134.png,1.015733003616333
1135.png,1.7009730339050293
1136.png,1.0635950565338135
1137.png,1.5068771839141846
1138.png,1.6063817739486694
1139.png,1.0090457201004028
